"PPTYP","Pension Plan Type","DTYP","Definition Type","CTYP","Contract Type","VAR","Variable","IND","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LVA","Latvia","2015","2015","PC","Percentage","0","Units",,,85.653,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LVA","Latvia","2016","2016","PC","Percentage","0","Units",,,86.579,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LVA","Latvia","2017","2017","PC","Percentage","0","Units",,,87.019,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LVA","Latvia","2018","2018","PC","Percentage","0","Units",,,84.484,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LVA","Latvia","2019","2019","PC","Percentage","0","Units",,,85.549,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LVA","Latvia","2020","2020","PC","Percentage","0","Units",,,83.869,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LVA","Latvia","2021","2021","PC","Percentage","0","Units",,,84.404,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2011","2011","PC","Percentage","0","Units",,,99.317,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2012","2012","PC","Percentage","0","Units",,,98.858,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2013","2013","PC","Percentage","0","Units",,,98.78,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2014","2014","PC","Percentage","0","Units",,,98.734,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2015","2015","PC","Percentage","0","Units",,,98.223,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2016","2016","PC","Percentage","0","Units",,,98.596,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2017","2017","PC","Percentage","0","Units",,,98.587,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2018","2018","PC","Percentage","0","Units",,,98.584,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2020","2020","PC","Percentage","0","Units",,,97.549,,
"APLANS","Total, by pension plan type","ADEF","Total, by definition type","PF","Pension funds (autonomous)","3300","Employee contributions","EECT","Employees contributions as a percent of total contributions","LTU","Lithuania","2021","2021","PC","Percentage","0","Units",,,97.42,,
